Order_ID	Order_Priority	Order_Quantity	Sales	Ship_Mode	Profit	Customer_Name	Region	Customer_Segment	Product_Category	Product_Sub-Category	Product_Name	Product_Container
50949	Medium	46	4804.0385	Regular Air	1077.92	Guy Thornton	Ontario	Corporate	Technology	Telephones and Communication	StarTAC 6500	Small Box
53152	Medium	5	185.79	Regular Air	-159.68	Bill Eplett	Ontario	Corporate	Technology	Computer Peripherals	Fellowes EZ Multi-Media Keyboard	Small Box
53152	Medium	9	186.67	Regular Air	2.06	Bill Eplett	Ontario	Corporate	Office Supplies	Paper	Southworth 25% Cotton Premium Laser Paper and Envelopes	Small Box
55526	High	23	445.17	Regular Air	38.11	Guy Thornton	Ontario	Corporate	Office Supplies	Paper	Computer Printout Paper with Letter-Trim Perforations	Small Box
57153	Critical	45	698.1	Regular Air	336.25	Meg O'Connel	Ontario	Corporate	Office Supplies	Envelopes	#10 White Business Envelopes,4 1/8 x 9 1/2	Small Box
59878	High	23	249.64	Regular Air	-91.65	Ivan Gibson	Ontario	Corporate	Office Supplies	Storage & Organization	Crate-A-Files™	Small Box
1600	Medium	32	303.59	Regular Air	-45.99	Liz MacKendrick	Ontario	Corporate	Furniture	Office Furnishings	Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak	Small Box
1600	Medium	36	191.6	Regular Air	-150.74	Liz MacKendrick	Ontario	Corporate	Office Supplies	Paper	Xerox 1922	Small Box
2373	Not Specified	36	317.59	Regular Air	-46.12	Craig Carroll	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Avery Printable Repositionable Plastic Tabs	Small Box
3109	Low	37	6477.7395	Regular Air	1653.97	Liz MacKendrick	Ontario	Corporate	Technology	Telephones and Communication	Talkabout T8097	Small Box
12452	Medium	1	356.95	Regular Air	-228.24	Bill Donatelli	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Fellowes PB300 Plastic Comb Binding Machine	Small Box
12452	Medium	38	2063.42	Regular Air	989.95	Bill Donatelli	Ontario	Corporate	Office Supplies	Paper	Xerox 1934	Small Box
15808	Critical	45	882.96	Regular Air	11.65	Bill Donatelli	Ontario	Corporate	Technology	Computer Peripherals	Belkin 105-Key Black Keyboard	Small Box
29318	Not Specified	34	3375.3075	Regular Air	562.13	Bobby Odegard	Ontario	Corporate	Technology	Telephones and Communication	StarTAC ST7762	Small Box
30016	Critical	15	85.56	Regular Air	-41.58	Bill Donatelli	Ontario	Corporate	Office Supplies	Paper	Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)	Small Box
30016	Critical	8	754.6555	Regular Air	-212.55	Bill Donatelli	Ontario	Corporate	Technology	Telephones and Communication	T18	Small Box
40961	Medium	7	23.84	Regular Air	5.88	Bill Donatelli	Ontario	Corporate	Office Supplies	Labels	Avery 520	Small Box
41543	Low	24	1318.8685	Regular Air	172.33	Bill Donatelli	Ontario	Corporate	Technology	Telephones and Communication	StarTAC 7760	Small Box
56101	Not Specified	44	5347.13	Regular Air	1886.41	Bill Donatelli	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	GBC Therma-A-Bind 250T Electric Binding System	Small Box
1059	Critical	22	127.33	Regular Air	5.30	Sean O'Donnell	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders	Small Box
1059	Critical	24	990.1	Regular Air	310.22	Sean O'Donnell	Ontario	Corporate	Office Supplies	Binders and Binder Accessories	Wilson Jones Ledger-Size, Piano-Hinge Binder, 2", Blue	Small Box
1826	Not Specified	5	28.32	Regular Air	-14.35	Susan Vittorini	Ontario	Corporate	Office Supplies	Paper	Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)	Small Box
20003	Medium	39	796.08	Regular Air	30.29	Shirley Schmidt	Ontario	Corporate	Technology	Computer Peripherals	Belkin 105-Key Black Keyboard	Small Box
